Name,Team,G,PA,AB,H,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,-1,AVG,OBP,SLG,OPS,wOBA,wRC+,-1,BsR,Fld,-1,Off,Def,WAR,-1,ADP,playerid
Michael Cantu,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.247,0.28,0.527,0.237,53,,0,0,,-0.1,0,0,,999,sa829494
Tyler Tolve,ATL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.192,0.244,0.312,0.556,0.246,53,,0,0,,-0.1,0,0,,999,sa3016960
Randy Florentino,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.246,0.292,0.538,0.241,53,,0,0,,-0.1,0,0,,999,sa3005529
Onix Vega,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.193,0.264,0.278,0.542,0.244,53,,0,0,,-0.1,0,0,,999,sa3008007
Dylan Shockley,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.254,0.282,0.536,0.242,52,,0,0,,-0.1,0,0,,999,sa1170874
William Hancock,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.183,0.25,0.281,0.532,0.24,52,,0,0,,-0.1,0,0,,999,sa3006854
Moises Ballesteros,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.187,0.248,0.285,0.533,0.239,51,,0,0,,-0.1,0,0,,999,sa3015713
Chandler Seagle,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.188,0.244,0.278,0.522,0.234,51,,0,0,,-0.1,0,0,,999,sa3003969
Kurt Suzuki,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.225,0.291,0.354,0.645,0.286,84,,0,0,,0,0,0,,999,8259
Xavier Fernández,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.238,0.295,0.367,0.662,0.292,88,,0,0,,0,0,0,,999,sa737922
Juan Zabala,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.19,0.249,0.267,0.516,0.233,50,,0,0,,-0.1,0,0,,999,sa913717
Chris Chinea,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.229,0.285,0.381,0.665,0.291,87,,0,0,,0,0,0,,999,sa827344
Nate Nolan,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.233,0.302,0.535,0.238,50,,0,0,,-0.1,0,0,,999,sa918101
Kale Emshoff,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.245,0.297,0.542,0.242,50,,0,0,,-0.1,0,0,,999,sa3014934
Axel Andueza,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.207,0.257,0.283,0.54,0.24,50,,0,0,,-0.1,0,0,,999,sa3002712
Anthony Vilar,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.249,0.261,0.51,0.232,50,,0,0,,-0.1,0,0,,999,sa3017660
Adrian Del Castillo,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.189,0.247,0.289,0.537,0.24,50,,0,0,,-0.1,0,0,,999,sa3016957
Joseph Odom,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.252,0.293,0.545,0.244,55,,0,0,,-0.1,0,0,,999,15535
Luis Trevino,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.194,0.248,0.279,0.527,0.237,49,,0,0,,-0.1,0,0,,999,sa3009893
Yorman Rodriguez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.239,0.284,0.367,0.651,0.285,86,,0,0,,0,0,0,,999,sa872817
Santiago Chávez,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.189,0.243,0.278,0.521,0.234,49,,0,0,,-0.1,0,0,,999,sa657706
Chris Williams,MIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.199,0.28,0.369,0.649,0.287,87,,0,0,,0,0,0,,999,sa3007028
Ty Duvall,SEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.249,0.248,0.496,0.229,49,,0,0,,-0.1,0,0,,999,sa3014880
Austin Romine,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.216,0.256,0.334,0.589,0.259,65,,0,0,,0,0,0,,999,5491
Freuddy Batista,SEA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.228,0.286,0.513,0.228,49,,0,0,,-0.1,0,0,,999,sa3002866
Wes Clarke,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.206,0.295,0.357,0.652,0.29,85,,0,0,,0,0,0,,999,sa3017045
Austin Bernard,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.169,0.249,0.267,0.515,0.235,48,,0,0,,-0.1,0,0,,999,sa3004510
Kekai Rios,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.184,0.245,0.272,0.517,0.233,48,,0,0,,-0.1,0,0,,999,sa3007282
Andy Yerzy,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.203,0.288,0.363,0.651,0.288,85,,0,0,,0,0,0,,999,sa917939
Micael Ramirez,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.188,0.253,0.263,0.516,0.234,48,,0,0,,-0.1,0,0,,999,sa3004883
Robert Emery,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.22,0.296,0.345,0.641,0.286,84,,0,0,,0,0,0,,999,sa3014940
Adam Zebrowski,ATL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.245,0.285,0.53,0.239,48,,0,0,,-0.1,0,0,,999,sa3017221
Casey Opitz,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.25,0.263,0.513,0.234,48,,0,0,,-0.1,0,0,,999,sa3017509
Geraldi Diaz,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.248,0.277,0.525,0.237,48,,0,0,,-0.1,0,0,,999,sa3002635
Nate Esposito,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.184,0.244,0.279,0.522,0.235,48,,0,0,,-0.1,0,0,,999,sa602817
Connor Pavolony,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.165,0.249,0.257,0.506,0.232,47,,0,0,,-0.1,0,0,,999,sa3017156
Jeff Mathis,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.188,0.243,0.285,0.528,0.236,49,,0,0,,-0.1,0,0,,999,3448
Mike Rothenberg,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.178,0.24,0.271,0.511,0.23,47,,0,0,,-0.1,0,0,,999,sa3016786
Zade Richardson,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.24,0.273,0.513,0.233,47,,0,0,,-0.1,0,0,,999,sa3010901
Eduardo Valencia,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.187,0.238,0.275,0.513,0.23,47,,0,0,,-0.1,0,0,,999,sa3006622
Ramses Malave,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.18,0.238,0.289,0.526,0.235,46,,0,0,,-0.1,0,0,,999,sa3006428
Jommer Hernandez,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.245,0.263,0.507,0.23,46,,0,0,,-0.1,0,0,,999,sa3005586
Christopher Proctor,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.181,0.241,0.273,0.514,0.231,46,,0,0,,-0.1,0,0,,999,sa3007062
Max Wright,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.171,0.243,0.263,0.507,0.229,46,,0,0,,-0.1,0,0,,999,sa3016852
Michael Amditis,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.245,0.26,0.504,0.23,45,,0,0,,-0.1,0,0,,999,sa3010148
Antonio Gomez,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.234,0.277,0.51,0.228,45,,0,0,,-0.1,0,0,,999,sa3008746
Charles Mack,MIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.233,0.273,0.506,0.227,45,,0,0,,-0.1,0,0,,999,sa3008250
Michael Berglund,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.163,0.241,0.239,0.48,0.221,44,,0,0,,-0.1,0,0,,999,sa3007016
Kenny Piper,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.163,0.23,0.256,0.486,0.221,44,,0,0,,-0.1,0,0,,999,sa3017664
Ronaldo Flores,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.187,0.223,0.29,0.513,0.227,44,,0,0,,-0.1,0,0,,999,sa3009551
Andres Melendez,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.236,0.269,0.505,0.228,44,,0,0,,-0.1,0,0,,999,sa3005523
Juan Aparicio,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.231,0.281,0.512,0.228,44,,0,0,,-0.1,0,0,,999,sa3002710
Matt Cross,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.22,0.272,0.492,0.22,43,,0,0,,-0.1,0,0,,999,sa3007071
Joe Donovan,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.173,0.227,0.281,0.508,0.227,43,,0,0,,-0.1,0,0,,999,sa3015088
Rusber Estrada,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.236,0.266,0.502,0.228,43,,0,0,,-0.1,0,0,,999,sa3007077
Jared McDonald,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.175,0.224,0.266,0.49,0.219,43,,0,0,,-0.1,0,0,,999,sa3014936
Jose Mena,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.194,0.23,0.285,0.516,0.227,43,,0,0,,-0.1,0,0,,999,sa919893
Vito Friscia,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.214,0.306,0.348,0.654,0.292,86,,0,0,,0,0,0,,999,sa3010712
Sandro Gaston,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.163,0.209,0.299,0.508,0.224,42,,0,0,,-0.1,0,0,,999,sa3018598
Yorberto Mejicano,BOS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.195,0.237,0.287,0.524,0.233,42,,0,0,,-0.1,0,0,,999,sa3009328
CJ Rodriguez,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.173,0.235,0.241,0.477,0.217,42,,0,0,,-0.1,0,0,,999,sa3017283
Grayson Greiner,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.254,0.286,0.539,0.242,53,,0,0,,-0.1,0,0,,999,17062
Dean Nevarez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.221,0.285,0.506,0.225,41,,0,0,,-0.1,0,0,,999,sa3007073
Adrian Sugastey,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.185,0.235,0.262,0.496,0.223,42,,0,0,,-0.1,0,0,,999,sa3015190
Gilberto Vizcarra,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.182,0.225,0.266,0.491,0.219,41,,0,0,,-0.1,0,0,,999,sa3002865
Marco Hernandez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.169,0.24,0.251,0.491,0.224,41,,0,0,,-0.1,0,0,,999,sa917737
Wilkin Grullon,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.228,0.27,0.498,0.223,41,,0,0,,-0.1,0,0,,999,sa3006222
Juan Fernandez,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.227,0.286,0.324,0.61,0.272,77,,0,0,,0,0,0,,999,sa917824
Luis Rodriguez,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.187,0.223,0.27,0.493,0.219,41,,0,0,,-0.1,0,0,,999,sa3005727
Jose Sibrian,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.187,0.234,0.267,0.501,0.225,40,,0,0,,-0.1,0,0,,999,sa917196
Matt O'Neill,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.239,0.226,0.464,0.215,40,,0,0,,-0.1,0,0,,999,sa1170279
Adam Kerner,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.171,0.228,0.254,0.482,0.218,40,,0,0,,-0.1,0,0,,999,sa3014938
Cooper Johnson,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.165,0.24,0.244,0.485,0.222,40,,0,0,,-0.1,0,0,,999,sa3010584
Tyler Osik,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.225,0.287,0.359,0.646,0.285,84,,0,0,,0,0,0,,999,sa3010017
Ethan Hearn,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.161,0.219,0.277,0.496,0.222,39,,0,0,,-0.1,0,0,,999,sa3011502
Dustin Skelton,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.171,0.223,0.273,0.496,0.222,39,,0,0,,-0.1,0,0,,999,sa3011327
David Rodríguez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.215,0.285,0.361,0.645,0.285,83,,0,0,,0,0,0,,999,sa735825
Ian Moller,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.159,0.235,0.245,0.48,0.22,38,,0,0,,-0.1,0,0,,999,sa3017171
Raul Hernandez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.186,0.232,0.26,0.493,0.221,39,,0,0,,-0.1,0,0,,999,sa873181
Taylor Gushue,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.2,0.279,0.331,0.61,0.272,74,,0,0,,0,0,0,,999,16098
Fernando Villalobos,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.229,0.231,0.46,0.213,39,,0,0,,-0.1,0,0,,999,sa3011114
Victor Planchart,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.181,0.234,0.254,0.488,0.22,38,,0,0,,-0.1,0,0,,999,sa3005555
Richard Paz,CLE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.236,0.248,0.484,0.22,38,,0,0,,-0.1,0,0,,999,sa3005928
Carlos Rojas,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.173,0.24,0.238,0.477,0.219,39,,0,0,,-0.1,0,0,,999,sa3015607
Matheu Nelson,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.233,0.286,0.518,0.231,39,,0,0,,-0.1,0,0,,999,sa3017328
Joe Mack,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.163,0.232,0.244,0.476,0.217,38,,0,0,,-0.1,0,0,,999,sa3017374
Victor Torres,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.213,0.286,0.499,0.22,38,,0,0,,-0.1,0,0,,999,sa3010597
Matt Dyer,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.235,0.284,0.519,0.232,52,,0,0,,-0.1,0,0,,999,sa3014883
Nate Soria,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.217,0.252,0.469,0.21,36,,0,0,,-0.1,0,0,,999,sa3007333
Hayden Jones,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.22,0.299,0.519,0.229,37,,0,0,,-0.1,0,0,,999,sa3017108
Kyle Overstreet,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.215,0.286,0.318,0.604,0.271,73,,0,0,,0,0,0,,999,sa827140
Juan Uriarte,NYM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.213,0.254,0.468,0.209,36,,0,0,,-0.1,0,0,,999,sa872569
Alan Marrero,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.228,0.247,0.475,0.217,36,,0,0,,-0.1,0,0,,999,sa918102
Blake Swihart,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.198,0.272,0.32,0.592,0.265,69,,0,0,,0,0,0,,999,13176
Andres Guerra,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.175,0.224,0.259,0.483,0.217,36,,0,0,,-0.1,0,0,,999,sa873330
Oswaldo Linares,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.226,0.236,0.462,0.212,36,,0,0,,-0.1,0,0,,999,sa3015593
Bryant Quijada,COL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.193,0.253,0.278,0.53,0.239,36,,0,0,,-0.1,0,0,,999,sa3004882
Wyatt Hendrie,PIT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.229,0.252,0.481,0.218,36,,0,0,,-0.1,0,0,,999,sa3017163
Ricardo Rodriguez,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.176,0.227,0.254,0.481,0.216,35,,0,0,,-0.1,0,0,,999,sa877334
Jacob Nottingham,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.201,0.273,0.355,0.629,0.278,78,,0,0,,0,0,0,,999,16448
Julio Meza,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.215,0.248,0.463,0.208,35,,0,0,,-0.1,0,0,,999,sa3003423
Drew Butera,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.18,0.251,0.277,0.528,0.239,51,,0,0,,-0.1,0,0,,999,3411
Erik Ostberg,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.204,0.272,0.337,0.609,0.27,79,,0,0,,0,0,0,,999,sa3004505
Arturo De Freitas,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.177,0.218,0.271,0.489,0.218,35,,0,0,,-0.1,0,0,,999,sa3005939
Stephen Vogt,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.207,0.278,0.357,0.636,0.281,80,,0,0,,0,0,0,,999,5000
Tony Wolters,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.194,0.269,0.269,0.538,0.245,55,,0,0,,-0.1,0,0,,999,11470
Oscar Campos,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.179,0.214,0.27,0.484,0.214,34,,0,0,,-0.1,0,0,,999,sa831986
J.D. Osborne,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.215,0.272,0.352,0.623,0.275,77,,0,0,,0,0,0,,999,sa3005053
Victor De Hoyos,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.211,0.272,0.483,0.214,34,,0,0,,-0.1,0,0,,999,sa930082
Saul Torres,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.222,0.253,0.475,0.214,34,,0,0,,-0.1,0,0,,999,sa923363
Wade Stauss,STL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.222,0.236,0.457,0.209,34,,0,0,,-0.1,0,0,,999,sa3017000
Anthony Quirion,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.217,0.264,0.481,0.216,34,,0,0,,-0.1,0,0,,999,sa3017477
Jeferson Morales,MIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.192,0.255,0.307,0.562,0.251,61,,0,0,,0,0,0,,999,sa3005472
Keinner Piña,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.175,0.229,0.239,0.468,0.212,32,,0,0,,-0.1,0,0,,999,sa828363
Wilfred Astudillo,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.188,0.229,0.273,0.501,0.222,32,,0,0,,-0.1,0,0,,999,sa3003236
Keegan Fish,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.22,0.247,0.466,0.211,32,,0,0,,-0.1,0,0,,999,sa3007068
J.J. D'Orazio,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.175,0.23,0.243,0.473,0.215,32,,0,0,,-0.1,0,0,,999,sa3008876
Anthony Morales,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.174,0.219,0.247,0.466,0.209,31,,0,0,,-0.1,0,0,,999,sa1172775
Christian Molfetta,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.167,0.228,0.239,0.467,0.213,31,,0,0,,-0.1,0,0,,999,sa3016962
Wladimir Chalo,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.211,0.256,0.466,0.209,32,,0,0,,-0.1,0,0,,999,sa3002863
Jake Washer,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.212,0.261,0.365,0.626,0.274,75,,0,0,,0,0,0,,999,sa3011306
Ronny Hernandez,CHW,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.157,0.207,0.266,0.474,0.21,31,,0,0,,-0.1,0,0,,999,sa3018643
Manuel Palencia,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.18,0.229,0.229,0.458,0.208,31,,0,0,,-0.1,0,0,,999,sa3015659
Angel Rivera,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.214,0.228,0.442,0.202,31,,0,0,,-0.1,0,0,,999,sa3018922
Raudelis Martinez,TBR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.153,0.21,0.235,0.445,0.202,30,,0,0,,-0.1,0,0,,999,sa3016835
Myles Emmerson,LAA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.173,0.228,0.24,0.467,0.212,31,,0,0,,-0.1,0,0,,999,sa3016862
Rayner Santana,SFG,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.208,0.254,0.462,0.207,31,,0,0,,-0.1,0,0,,999,sa3008897
Rodolfo Bone,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.17,0.211,0.257,0.468,0.208,30,,0,0,,-0.1,0,0,,999,sa3006424
Dillon Tatum,MIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.149,0.22,0.232,0.452,0.206,30,,0,0,,-0.1,0,0,,999,sa3017903
Jose Rivas,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.218,0.243,0.461,0.208,30,,0,0,,-0.1,0,0,,999,sa872495
Jose Cedeno,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.228,0.222,0.451,0.208,29,,0,0,,-0.1,0,0,,999,sa3018471
Caleb Roberts,ARI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.194,0.268,0.293,0.562,0.253,58,,0,0,,0,0,0,,999,sa3016959
Malcom Quintero,CHC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.168,0.222,0.235,0.457,0.208,30,,0,0,,-0.1,0,0,,999,sa3007827
Isaias Quiroz,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.216,0.241,0.457,0.207,29,,0,0,,-0.1,0,0,,999,sa829275
Cameron Barstad,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.213,0.238,0.451,0.204,29,,0,0,,-0.1,0,0,,999,sa3011350
Victor Ruiz,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.193,0.232,0.283,0.515,0.228,44,,0,0,,-0.1,0,0,,999,sa3004150
Daneurys De La Cruz,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.216,0.231,0.447,0.204,28,,0,0,,-0.1,0,0,,999,sa3007059
Victor Duarte,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.158,0.21,0.238,0.448,0.201,29,,0,0,,-0.1,0,0,,999,sa3008904
Alex Hall,MIL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.16,0.216,0.243,0.459,0.208,29,,0,0,,-0.1,0,0,,999,sa3007023
Creed Willems,BAL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.206,0.253,0.459,0.205,28,,0,0,,-0.1,0,0,,999,sa3017562
Colton Bender,SDP,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.155,0.216,0.221,0.437,0.201,28,,0,0,,-0.1,0,0,,999,sa3016828
Victor Diaz,HOU,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.204,0.249,0.453,0.202,26,,0,0,,-0.1,0,0,,999,sa3008801
Jesus Lopez,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.156,0.214,0.232,0.446,0.203,26,,0,0,,-0.1,0,0,,999,sa3018638
Joey Roach,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.21,0.274,0.324,0.598,0.266,70,,0,0,,0,0,0,,999,sa918726
Wilmer Perez,WSN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.172,0.212,0.249,0.461,0.206,27,,0,0,,-0.1,0,0,,999,sa3002634
Josh Rolette,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.198,0.263,0.31,0.574,0.256,63,,0,0,,0,0,0,,999,sa875776
Efrenyer Narvaez,TEX,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.166,0.209,0.242,0.45,0.202,26,,0,0,,-0.1,0,0,,999,sa3008885
Jorge Mendez,PHI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.171,0.219,0.233,0.452,0.205,26,,0,0,,-0.1,0,0,,999,sa3015662
Austin Rei,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.203,0.266,0.331,0.597,0.265,69,,0,0,,0,0,0,,999,sa659079
Karl Ellison,TOR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.152,0.209,0.232,0.441,0.2,25,,0,0,,-0.1,0,0,,999,sa3018120
Ricardo Toro,HOU,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.161,0.208,0.238,0.447,0.2,25,,0,0,,-0.1,0,0,,999,sa3005904
Manuel Garcia,DET,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.162,0.214,0.225,0.439,0.199,25,,0,0,,-0.1,0,0,,999,sa3006202
Jose Estrada,MIA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.209,0.231,0.44,0.199,26,,0,0,,-0.1,0,0,,999,sa3008933
Omar Hernandez,KCR,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.177,0.216,0.241,0.457,0.205,24,,0,0,,-0.1,0,0,,999,sa3010155
Omar Martinez,NYY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.146,0.202,0.238,0.441,0.199,25,,0,0,,-0.1,0,0,,999,sa3008573
Cooper Uhl,OAK,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.143,0.209,0.208,0.417,0.193,24,,0,0,,-0.1,0,0,,999,sa3014985
Carlos Avila,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.21,0.232,0.441,0.199,25,,0,0,,-0.1,0,0,,999,sa3016161
Kyle Wilkie,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.164,0.213,0.229,0.442,0.2,24,,0,0,,-0.1,0,0,,999,sa3010270
Jorge Puerta,LAD,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.185,0.248,0.319,0.567,0.251,61,,0,0,,0,0,0,,999,sa3015606
Michael Trautwein,CIN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.165,0.216,0.254,0.47,0.211,25,,0,0,,-0.1,0,0,,999,sa3017043
Dennis Ortega,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0.203,0.26,0.304,0.564,0.252,60,,0,0,,0,0,0,,999,sa828381
